Date,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,APP,ARM,ASML,AVGO,AXON,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CDW,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SNPS,TEAM,TMUS,TSLA,TTD,TTWO,TXN,VRSK,VRTX,WBD,WDAY,XEL,ZS
2022-01-04,-0.006909969867101922,-0.017320978499124035,-0.019177750536978122,0.00228432036617463,0.0004164862863432993,-0.01989632645404036,0.011491132858928948,0.0005741462529332262,-0.013814268716866557,0.009467970136331298,-0.025669781359117485,-0.020600401653224475,-0.04829437000095874,0.003585826744312433,-0.004072725295563056,0.0016452015186091062,-0.018866691283650153,0.0030215682405390462,0.005641814897874315,-0.0012147960426013432,0.031641869759872376,0.0011831696078091498,-0.01868731638204283,0.0026666769091760432,0.01166162667758856,0.008410839963195815,0.007019265382298259,-0.004157307396721333,-0.01214442112423133,-0.044262892820630534,0.005255005370192543,-0.016019982996728226,0.0072874385200907355,-0.0022588895648824455,0.0008838632300304139,-0.040569647451557125,-0.06140089523445011,-0.02012990631666528,0.0003958452800503282,0.01047254918792912,0.03202918470079743,-0.001138532165047117,-0.022822897137197103,0.003040083631161712,-0.00472035716338384,0.00897331513604534,-0.016227810778534642,-0.01585269922078316,0.0069522044318284055,-0.014394951435804057,0.00553417688800628,-0.023115674845276928,-0.012588775669951003,0.0034021034114759137,0.008744131231389991,-0.0018137096447601653,0.0030847461898559875,8.4772899340306e-05,-0.015175977427065307,0.003175012724841175,0.005129854031832892,-0.06800999424006206,0.0036569456973604792,-0.0352926440399943,-0.022751831729959336,-0.0070310996751441765,-0.0074556605692386695,-0.015923510877298583,-0.032654882837130084,-0.0006654098966673353,-0.024109121700294344,-0.020678319436115228,0.003954566573487329,-0.0033456222187127696,0.0034655357784211145,0.0016235833399068063,-0.027613240862027356,0.0007513599664933112,0.013062665445674883,-0.024349479376221107,0.0016732596189099466,-0.042025275127860605,-0.021490439830778793,0.0009571533867174315,0.0037473931924121868,-0.0028662050128562874,-0.002435260804421811,-0.0041502241044609756,-0.02107406283419185,-0.05380914362668807,0.0015292273441410947,-0.024333215879169083,-0.04634960922126637,-0.008606420528238642,0.005621927873471494,-0.009368275440324043,0.002924562931018497,0.009345044503394304,-0.030168720096947932,0.010251921425992492,-0.05636932924480798
2022-01-05,-0.026065964503249744,-0.04274486852310154,-0.0416334573717376,-0.022541977870603247,-0.01587106993752115,-0.04410868885811789,0.000145222052464827,-0.03306014228515126,-0.050249646666708295,0.004438182000259031,-0.04706327935460378,-0.040855957310860565,-0.07331630186871078,4.661488886426089e-05,-0.03598165305846826,-0.024413383668950493,-0.03484685770931667,-0.0036389657639427095,-0.006396873143002024,-0.01743257934531905,0.00351058305967558,-0.005379986149073496,-0.03877637078819406,-0.01618524540933219,-0.011527271256045763,-0.009984908152414748,-0.007192946635757617,-0.01666948874116202,-0.026878792330365064,-0.06687923683661513,-0.010473618747591323,-0.03200226003491268,-0.009915890579212262,-0.017132977523601867,-0.016811023506405297,-0.06571752042968693,-0.08356059593443146,-0.03443929277714571,-0.011047162587804662,-0.002401059645182513,0.003539967986378236,-0.016271607674658226,-0.04546726188153394,-0.0028231873581613604,-0.03672358738094018,0.0034579753404250235,-0.036058340844360465,-0.03574085327948381,-0.00779509452102785,-0.033789248482905425,-0.02055843743807282,-0.04664716907296198,-0.03179228272196983,-0.0009677254714764359,0.006004214924322065,-0.033493664608241935,-0.011125220473329929,-0.035050606671107265,-0.034104055849587346,-0.014866186611770336,-0.027587706400517557,-0.0936031991542872,-0.001173760380903085,-0.059976991445483796,-0.04619023298482084,-0.012461224014883272,-0.05174361986284032,-0.03282581797556174,-0.07150189621012547,-0.026484784444164026,-0.04532754339408081,-0.05678825343474359,-0.026560686126472034,-0.025562964495710102,-0.037192211787604054,-0.00431570568092473,-0.044892925027050834,-0.017187309091847937,-0.0016020942211848043,-0.040814926837117925,-0.0020583517809013656,-0.07400556451620026,-0.04265839387631051,-0.028913190890792324,-0.003860875585605957,-0.014413565660697578,-0.016015110130416826,-0.017848555060395607,-0.041316794772156135,-0.07889532093543807,-0.006663617248587645,-0.05163946082201614,-0.07751437315793219,-0.026260934950706073,-0.017819154319165042,-0.019439974901018005,-0.004838460158284831,-0.01800069776283525,-0.04762942265771919,-0.00021843272690758004,-0.0820278159119965
2022-01-06,0.00030092922955948147,0.005875474102860755,0.00017733477309312686,0.005547001742536621,-0.0022028982347529085,0.00020200267002543122,-0.004216396299883307,0.008270055703138796,0.007721762198680543,7.676775478208052e-05,-0.0002055294447278853,-0.0001222004132015686,0.0012309675991099176,0.0016438587946685421,0.006061686599438282,0.005433057791109835,0.0025716817420684737,-0.0005300801324753774,0.001239055711428484,0.005840331623157101,0.0023044137957284323,0.0026142800235585744,0.0009466091631269963,0.001751971307904217,-0.0017700977141082213,0.0007453632632238663,0.001584810962580083,-0.001177217486531596,0.0013794416001840933,-0.0013115425558785628,9.229978133408934e-07,-0.0007021414181378909,-0.000834519473944912,-0.0009808885934490315,0.0007409339212516004,0.005762163069171623,-0.0008845146357665036,-0.0012314426685466067,-0.0006060665882896795,-0.004381996358030633,0.004026222792513469,-0.0014989128481121992,-0.0015358775353483325,0.0010338723680142917,0.007535884613463124,0.00042044762367346845,3.294664260678905e-05,2.3086201180896936e-05,0.0002396717220182735,-0.0014943052560494286,0.004541299888854549,-0.0006401073403291162,-0.0014292803325662547,-0.0015284652189551766,-0.0022714205548139267,0.008155028406576552,0.001328574148920918,0.00937760807858362,0.0014032854796417749,0.004933064498961204,0.008100592176224062,-0.00015933362480565958,-0.0011441849307312316,0.004007561799871692,0.0037877374065448284,8.197538757779313e-05,0.008971547824226935,-0.00044798884675047466,0.007563934318313937,0.008369288225450517,0.0022700669408157923,0.008196108730347398,0.008235583838551344,0.00055609529091756,0.011531520008351143,-0.0007865748087261667,-0.0014764899642689536,-0.0021592707502578364,0.003787420197550572,0.013415809762479079,-0.0024275064640646065,0.0034091308537169546,0.00023384068644660303,0.006128800560388782,1.8588797133076173e-05,-0.0018700414987046867,0.0021680379220558542,0.0013946481615493592,0.0015367828464505637,-0.002688452210009335,-0.0008518272554647122,0.0038999114174942517,0.002902002053918884,-0.00014686917323434169,0.003962378986141164,-0.0036372630554076684,-0.0003519201681193417,0.004531382204822923,-0.0011452113494677509,-0.004398314502672614,-0.0014615570306689646
2022-01-07,-0.016594420754757387,-0.002987855369898303,-0.025657223571651983,-0.022084353824476204,-0.00814801314964736,-0.01868726118879435,-4.0049148153774265e-05,-0.03519484243604995,-0.042020545013889514,0.0008958438772036919,-0.017398454028217835,-0.026082974022152695,-0.013562105557084588,0.002972211008161657,-0.031144745484120682,-0.02510575747410796,-0.0073522999434225385,0.00045467922324377957,0.002565494726829591,-0.0034283100786380864,0.020615752152140683,-0.00912397129094891,-0.026302064452875015,-0.014929374834712156,0.0009922543818447745,0.004731457417600705,0.0011302414472038839,-0.015580323598384706,-0.018088581725391538,-0.010678244030956636,-0.012122461787346247,-0.012070581907897488,-0.007097443669196135,-0.014201104238345936,-0.01015231399311372,-0.014603504607678954,-0.022250247729374485,-0.015054102638877957,-0.0011368990872588191,-0.0017179779141362605,0.020708276418330496,-0.013793626062098056,-0.02080585308537381,0.0015468328711760817,-0.03254483442297764,0.0014166513369144118,-0.020782885321404473,-0.020673593418838884,-0.006383227444666717,-0.014708978667711559,-0.019326402133880104,-0.020928968062148775,-0.013393610656673148,-0.007402671000097374,-0.0006344935978257486,-0.034393920571063226,-0.010534137042386692,-0.03791484980452166,-0.011997992557731114,-0.004549488941766478,-0.0291586487094308,-0.019863901625064354,-0.007088840416845775,-0.014571035014422189,-0.021575900121141044,-0.01663206300847084,-0.03975913718806077,-0.021573675856439514,-0.01223482096373679,-0.02585805122305701,-0.005820896803972548,-0.04343144982446064,-0.028357990974738803,-0.0215561672442234,-0.034467311624167815,-0.006528590833781672,-0.012264432310220386,-0.0075337597663719235,-0.003264051437550734,-0.000644325421164878,-0.007595991349806439,-0.0103733698664958,-0.006013648660722886,-0.026497870531321164,0.002613042885553438,-0.012489060484639583,-0.0066582580403257655,-0.009414918514632236,-0.026241623946754392,-0.011663900270727046,-0.0023033955779847475,-0.015808410144127056,-0.012834159881244577,-0.000945308169770044,-0.020481547311309682,-0.01254836208059189,0.0022909667837865987,0.01771286498716163,-0.018727010799437425,-0.0016681669056253909,-0.018646859140760856
2022-01-10,-0.002277636262624988,-0.006901492847059776,5.7780369632651695e-05,-0.0016172881220237615,-0.004466265766764692,-0.0029972135765505654,-0.006113423900744077,-0.00021998191736599676,0.0017511293342048404,-0.003690999946324295,-0.0017706519521338655,-0.00016678808944234049,-0.004866064372297643,-0.001349944455123316,-0.0015222559036973415,0.00012672189976352323,-0.0019646246680542923,-0.0038070497469855236,-0.007165939641053694,-0.004285477292177646,-0.011623059828107655,-0.002189153045018175,0.0019193848155330765,-0.002757633103254112,-0.004784865284479219,-0.009709041708447826,-0.006614728367928984,-0.0012492932133254296,-0.00046926752571301424,-0.0005788627540284524,-0.003302176004972524,-0.0025077443020167086,-0.004789619217186854,-0.0016380987388669487,-0.004217900589516554,-0.004030345606272652,0.0010674662138056362,-0.0031110918018481103,-0.0036020546522488564,-0.005818719537665804,-0.011218960633667511,-0.0022299545154469834,-0.0013002523699258935,-0.001466219471653322,-0.00017567179983968544,-0.0049304026060842075,-0.0005772653001137332,-0.0006593749944708036,-0.004484892136741049,-0.0036567385777249413,-0.0029046134439401202,-0.0019851540851471214,-0.004091455473571613,-0.0023731223654436667,-0.003522239026398909,0.0008171210955073064,-0.0027018329398954114,0.0007984702809884715,-0.0029929300771310216,-0.004457048275977212,-0.0019047632319193725,0.0004608641005687907,-0.0025549603601513243,-0.003585722746552165,-0.0007334083774076526,-0.0002210463980705014,-0.0014512678784821941,0.0003306467891171119,-0.006959158206877229,-0.0010990107370677017,-0.004554653635192043,0.0038535380611789604,-0.0015173214676645708,-0.0016939589397290127,-0.001089872340523121,-0.001996262049102299,0.00041164935763687697,-0.005107060756734785,-0.003982129176910384,-0.00018952357252999524,-0.0022374922906458474,-0.0036738991443943545,-0.008088456475511648,-0.0021022700512183237,-0.0041396998526278955,-0.0017145856855129938,-0.0038883705983475533,-0.004254270159920181,0.002180151650742239,-0.003242299337191893,-0.0034311839313739883,-0.0034170784515668642,-0.004423078240179006,-0.0045193957433851805,-0.0022396406484245586,-0.0015341625255504304,-0.004075538016543083,-0.015497964273948091,-0.000364856656001925,-0.005397797576244198,-0.00044133649493420404
2022-01-11,0.011195618266359219,0.03760115953751178,0.01298193680200864,0.015243446007665832,0.005732693636299195,0.019185350310259808,-0.001229153332200692,0.01845031344973069,0.021229319991335448,0.0064205142552799365,0.01889314782375757,0.01425661139571701,0.04203084680676265,0.004611147914546805,0.019638492061248874,0.012730326616341691,0.024598541282362517,0.008258812634024252,0.018546569884931134,0.025781060985591176,0.006419146206014328,0.015390776683977673,0.011372787777006151,0.009946530041526475,0.0007101033143856017,0.016754757791885976,0.014651007171361408,0.006013724523729993,0.014977072554477265,0.023849116508836914,0.0045934944205624825,0.015808054166466322,0.004524776790478186,0.0060591757702586,0.010839421228134057,0.04728994837921753,0.03235472154956278,0.021037202264765586,0.006168568443212428,-0.002327261266302896,0.009186092711123296,0.004101759197318888,0.013338245068894616,0.003964423933688098,0.01939442750307767,0.010756099081833356,0.011565642586130262,0.011455826840707808,0.0076679672159789825,0.014844818607584305,0.012908951420979314,0.01797787993909182,0.015333731562600563,0.0033312741304992346,0.0013576677738787466,0.018507197611725094,0.00956655010983237,0.01955661514299318,0.02175221867915249,0.02064193317142276,0.019080670455045336,0.03937737700614319,0.005568420658306635,0.04151499053537691,0.02514510446724124,0.011113981076222988,0.024325637810214396,0.009743690244023724,0.054701021477232575,0.02179518414297002,0.029211003912215924,0.02355128113870628,0.019366277411001935,0.008944165914062312,0.025035415873603795,0.006230644683946061,0.013426596992979748,0.006405750882344238,0.012578357443524608,0.05018375169970538,0.002784985821744208,0.03854706894213383,0.02858029641032809,0.01646782692234272,0.009974467801527822,0.0040237986964092596,0.018403345392858997,0.017373880748013274,0.013025102791149995,0.03215056023058271,0.008479449424602709,0.02857877533296319,0.04335072945685592,0.012698470279595305,0.010178542732032234,0.0038987239020243166,0.011173572430788968,0.03495648190978094,0.018189990271037706,-0.00240337056839483,0.029567215567428515
2022-01-12,0.003429630167178589,-0.00447046127474048,0.005383331240100713,0.00636090140192688,0.0019482354132079993,0.0019935721871078855,0.0008538666078411325,0.010401766626440588,0.011410019127721282,-0.0009272467533314943,0.0013934102866508089,0.0040095880974038356,-0.006393874628755719,-0.00027270821075520314,0.007938991152325279,0.009000100097852478,-0.001042079986000704,-0.001445914041650803,-0.003809723390071037,-0.0016672795735279242,0.0021322681246519143,-0.0011242672576464035,0.006551291437624526,0.004032985670513402,0.006410091143436686,-0.00354086599744223,-0.0019587843552834657,0.0031403751890550545,0.0023411435626416563,3.439900614166059e-05,0.0033474576594717627,0.00030502927929990667,0.002773946992121549,0.0039058008484131462,0.0017438367588839226,-0.0056333669351581305,-0.0016858995185171253,-0.0018557334530784762,0.00039337350056158445,0.0017574845608902346,0.002151192246306546,0.0037530397059334667,0.0036791056256597022,0.0006772736785024564,0.009004941746049995,-0.002594449241661914,0.004151085207944459,0.004151413400553757,0.001588310270351617,0.0009422638332698925,0.006330910849212219,0.0026872368986260602,0.0006209809326424996,3.1103074804229207e-06,-0.0007980415460742877,0.010439244232656339,0.002398740757727777,0.011757499008768761,0.0001450319284368283,0.00018765015641026433,0.008819406147291781,-0.002759005521916422,-0.00019906300960990052,-0.0035152569467880156,0.0024673486187605804,0.0003471397402490502,0.011381908640772051,0.004338297699897641,-0.003019349087764593,0.0056854902249468715,-0.00306102541512165,0.012304796481286023,0.008107038770730272,0.006077496445666276,0.011403674557702605,0.00040107509414366544,0.0025664929215663042,0.0018688945126097236,0.00187320593797153,-0.004391680133067396,-8.887399386237434e-05,-0.0015952919050266758,-0.006133418834230334,0.007393229641398249,-0.0015944082299931667,0.0027064745854660016,-0.0009509980842961644,-0.0013321386393011726,0.006228505976910921,-0.003754892057978479,-0.0005205299027047651,0.0003174678601271466,-0.0036152635799145986,-0.00022832005553230983,0.006372229624339247,0.0017248584608132783,-0.0015263880710666292,-0.008745748980506845,0.0010024857796240997,0.001248850994748246,-0.0008767711321624332
2022-01-13,-0.02037249432989827,-0.031090262657682662,-0.03735039020800179,-0.013314198900486312,-0.011576063404146571,-0.0381115691458992,0.003655276275152532,-0.021920218670426254,-0.0409245577687083,0.011034411214027992,-0.043003952737631496,-0.035347898933809956,-0.06418828436631285,0.0019321255719341737,-0.025232455310982036,-0.01668849266553698,-0.027842486714758002,0.0019657840005992046,0.004619764356130564,-0.005951548408484502,0.006085148428641381,0.005541776550000367,-0.03530311404071853,-0.00904342819856396,-0.01147034437972248,-0.0007477886387203535,0.0013936919672843263,-0.011551138044776667,-0.019793873144552183,-0.06820740722327925,-0.0051006802592978235,-0.026576162443415038,-0.005185569551790521,-0.012389907550698768,-0.010172743642338519,-0.05249206807672033,-0.08195118209630203,-0.025264021884784594,-0.00842382662948226,0.00021030729692604185,0.007039195969784031,-0.012250302269884274,-0.04273876847129698,-0.0013712829968582716,-0.026897042401923903,0.012509230078254574,-0.03238304836408487,-0.03203618503009165,-0.0013022687772429834,-0.027843809859236728,-0.012206862396419903,-0.041463599637382505,-0.025221918987600428,0.004848887858519496,0.011196740293769195,-0.02305830486500339,-0.00413109009421774,-0.02359372934471308,-0.02617770602233973,-0.004862482960249397,-0.01575194474480113,-0.09155941003295665,0.0058263770212424616,-0.047854324859075426,-0.03831289848723166,-0.0036663361446883265,-0.0408706080924746,-0.029190979853643294,-0.05522321676383783,-0.014473416133285165,-0.038284230865534036,-0.0484339426347522,-0.014782819316708197,-0.01952887481104267,-0.024143352148167374,0.0016687622878896477,-0.045520965394268996,-0.012846737480054448,0.007446219338248701,-0.026768704479633237,0.0034250231332897153,-0.06905430067557337,-0.033368067360294504,-0.01938412318350137,0.0019853829197900483,-0.01047571916581891,-0.0064065651920400335,-0.008206323143818058,-0.037979213290109316,-0.0772289599956694,-0.000858516058886201,-0.04441842560347792,-0.06953278553622967,-0.02416292914608952,-0.010031887875207568,-0.01663871519824159,0.001729899477401569,-0.0036394486093166813,-0.043995646817551394,0.0027859421353954457,-0.08197302833774445
2022-01-14,-0.0006821581802109406,0.011635267220667126,-0.0038240288883342392,0.013298680651399105,-0.0030297404999327336,-0.0023219171476486244,-0.004903911514866849,0.019703364665072574,0.015437423998053998,-0.0012023636891903883,-0.0047041101311710186,-0.006415704940708652,-0.007699716089299679,0.0050222249494690455,0.01348485322312966,0.01225104518675001,-0.0013203139277295133,-0.002683532736561223,0.0013296900885653635,0.010071872906076465,0.02776497267169003,-0.0017123324578921836,-0.003570574277060936,0.004452509447069024,0.005107209313025876,0.007896575144171431,0.006039138709042456,-0.006426981954133252,-0.0037666730561472283,-0.008467064731058871,0.0025174627356549153,-0.006426503347091806,0.0027339704904862433,-0.004473323876336133,0.003252235975745247,0.0010137773564699271,-0.01541486662108813,-0.012990226457009658,0.001303906756933896,-0.004373353991748433,0.03122222377854123,-0.003576492454360419,-0.006423215753312286,0.004115244834094889,0.017392247921315492,-0.001676059246011764,-0.002666904374785374,-0.002523825293920045,0.0025996708195726694,-0.00640228518340344,0.013933479630077353,-0.0060384826847316025,-0.006301211932961684,-0.006814451187676889,-0.0067460952598718755,0.017475511074290902,0.0020410441454375215,0.021352658372312892,-0.0023900354771423772,0.011042921192279865,0.020767050433085257,-0.014766828941249194,-0.00718853207712148,-0.003055840688278662,0.0020750273268389076,-0.010429866980797491,0.02446640593055798,-0.0057910700816160825,0.008537994788872122,0.017702800113035207,0.0015060591075146024,0.012919017262650774,0.020084708276983543,0.0005042446608941679,0.0295247065707097,-0.006224994249749369,-0.008003298742321084,-0.0017473376301008737,0.009543516132946841,0.016461693798359902,-0.009919956706240494,0.0038908044018122158,-0.0005604126719545009,0.016773402888573843,-0.001105327977316709,-0.006446073577221001,0.0007337560921549878,-0.0005597449950084123,-0.002440788033078585,-0.014079581770258066,-0.004494467081881807,0.0071543680594425,-0.0013213251648952831,0.003433509408753419,0.011994609221868574,-0.012276737587297816,-0.003855109020051609,0.020576798720084832,-0.010664622616127552,-0.005949678788623952,-0.011716099583695468
2022-01-18,-0.023243730877037426,-0.034979080131146624,-0.02607843191112885,-0.03722970444020253,-0.01429289215386852,-0.027212540621666136,-0.005805509680944963,-0.05150559724303853,-0.05227455583484426,-0.010947423570707472,-0.022181899300698416,-0.027668752472128508,-0.03306075692485147,-0.0038198964772177863,-0.04701060064465856,-0.03518570121275881,-0.021073667291194562,-0.01009561535588897,-0.021553427594255166,-0.02966493595871623,-0.005451681865318453,-0.025271965144102706,-0.023940540811974276,-0.025557502964324758,-0.002973052252928211,-0.02118809825377483,-0.019849574266095384,-0.017797978322631924,-0.024980043727026297,-0.00938600662872517,-0.01964302513618675,-0.018969886684139143,-0.015939248977541245,-0.017065392447156054,-0.022241034876596295,-0.04283253389938421,-0.020890727956721908,-0.025522548387242553,-0.008178421052172556,-0.005604838492949158,-0.008222252933389986,-0.01612779396014068,-0.020558179348232855,-0.003795966656536122,-0.047362209839133015,-0.015495731909903625,-0.022205140929691836,-0.022234045830647635,-0.018291310184936037,-0.022069676546454697,-0.034445081097530694,-0.025537264307750995,-0.02228355642130059,-0.012742942695945843,-0.0070293639764537385,-0.04852165662121049,-0.021183284029927384,-0.05404114809053166,-0.0252397449263121,-0.027636354692893533,-0.049474265274931796,-0.021969778093712835,-0.014488000917406792,-0.03786970385463513,-0.03340150084006973,-0.0228064889204726,-0.05848829036853629,-0.020593166138160483,-0.050540072961816264,-0.04668113177190691,-0.024015525249975966,-0.05029757864266834,-0.04848327410340519,-0.02664828322279388,-0.05885358208836804,-0.012830820078372687,-0.008200744931430923,-0.014907004258277111,-0.02238648158314805,-0.03669921442936765,-0.011115445612847795,-0.027216996322408666,-0.028819081348941074,-0.04278957426539901,-0.009904138463396812,-0.013783305724180845,-0.024287215195200457,-0.02609402916301182,-0.02443582355182116,-0.016057221037494875,-0.011480800390274753,-0.0327827099069995,-0.032934099901916626,-0.010350269393653,-0.03288989173656155,-0.010265761767881802,-0.010236931557603876,-0.03080192304996044,-0.019512077313657457,-0.005288571989628483,-0.01761050745200559
