Date,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,APP,ARM,ASML,AVGO,AXON,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CDW,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DXCM,EA,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRVL,MSFT,MSTR,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PLTR,PYPL,QCOM,REGN,ROP,ROST,SBUX,SNPS,TEAM,TMUS,TSLA,TTD,TTWO,TXN,VRSK,VRTX,WBD,WDAY,XEL,ZS
2022-01-04,-0.013168033587699197,-0.01173765304375637,-0.0190120930417717,-0.009566887782073177,0.004281716239348707,-0.020138180673198315,0.0008219702647966958,-0.010659773254231628,-0.03962342169268268,0.004768476552148862,-0.017614424928966727,-0.011665679646513858,-0.062123370749819336,,-0.023709342972051177,0.010840326492376148,-0.009461262381100531,-0.017472353952450663,-0.01002400424436284,0.0008625008272829197,0.021352156081965702,0.0003826036951088199,-0.02705427201744925,0.014759831704897784,0.0,-0.01108971808676347,-0.005569583701226936,-0.004747951508934263,-0.006133974592305634,-0.04696682161336151,-0.024179686971369033,-0.018997727411755715,0.014379633012805853,0.0020257364149066717,0.02023651185026706,-0.06390373256684698,-0.037974689936142156,-0.01706729053505712,0.005630917999960018,-0.0008764387368086491,0.06523133122330986,0.005258029886381915,-0.03364610872412832,0.0,-0.016076400878661332,-0.004734682287041046,-0.005181368866376709,-0.00471259439933119,0.010295950277655608,-0.039963175190827815,-0.0006553878700581144,-0.021467261933856605,-0.01544087677752696,0.01464824429318058,0.020985952765753386,-0.009632744082294638,0.017826141411678244,-0.019334632855024507,-0.017979484763129043,0.024471090174155052,-0.006754857698241712,-0.04670128648844169,0.0076007660125663006,-0.06956263721415006,-0.006712240250182503,0.012016110881301707,-0.012852722609714807,-0.017699099905224343,-0.014344142456026138,0.00542275203467764,-0.011119944609905726,-0.02840196780862459,0.00638210197931206,0.02420849778351885,0.010125723639383279,0.003803646559639268,-0.036831563920306294,-0.002358959563215508,0.047731705306289424,-0.11088170696733143,0.0017199855906206455,-0.020438966567588743,-0.020157802165376885,0.004812237646916235,-0.016787593386176417,-0.009815919131961845,-0.0004718310736420723,-0.02132228833495378,-0.02304198588435293,-0.04522556029276731,-0.0028672656117886743,-0.04282872315239821,-0.053614192929476154,0.017956822918199115,0.0005070548487304261,-4.704202851965947e-05,-0.00261442537709855,0.05490731332113487,-0.03976328448458655,0.00664116861066824,-0.06772749155278758
2022-01-05,-0.02612324439456886,-0.04920804249088133,-0.07078837511448995,-0.014902065840372215,-0.008135161821099976,-0.04921085517455035,0.008879064422848467,-0.028330957791475868,-0.0563782120262611,-0.011545925576000995,-0.018194253640857784,-0.035640017561934606,-0.0732704339029885,,-0.042256637958146055,-0.04099735653267095,-0.02266790810295409,-0.0071731831976026925,-0.01002400424436284,-0.02038229253662452,0.004129655500244713,0.019677667829365388,-0.031336374269499215,-0.021642613788752183,0.0,-0.024255907689773752,0.00022555139802192016,-0.024990238601414024,-0.031063634312304474,-0.05144637791265418,-0.016183081784762736,-0.033508856689042625,-0.004595906446864455,-0.04462062243441558,-0.01489619363142244,-0.05939959381636466,-0.07666210328525794,-0.047040690420101686,-0.014066042957250838,-0.0008764387368086491,-0.008567311388571957,-0.012285513394720287,-0.05720904823070762,0.0,-0.047299232353646886,-0.0007786904318097284,-0.04618390816180691,-0.04524657113019677,0.010198650972427684,-0.03686317553106479,0.013077171331849905,-0.039174661555267415,-0.03523133141471954,-0.0007988415354134408,-0.0037436621039354575,-0.023564442482863827,0.005033909045728114,-0.027575727806576536,-0.047570570549831166,-0.021122955759556694,-0.032993785656921334,-0.07745817789377846,0.014122317795158844,-0.08910008260693301,-0.03595277259343874,-0.01687678054783502,-0.04709330035194294,-0.03783552004993563,-0.07469609272248677,-0.019397664263892965,-0.03926525443282847,-0.05674901134563238,-0.03488826441755162,-0.03512736198601185,-0.0487632116291014,-0.01896796285512148,-0.036831563920306294,-0.018642689266862876,0.0040810451876189015,-0.026954467431190392,0.0031311153530544896,-0.0655823602608546,-0.020157802165376885,-0.0032335423307224224,-0.03478573742278468,-0.008031763034370634,-0.03045776398691774,-0.03285281481507694,-0.03686870064408375,-0.06851088143617719,0.011031378516935522,-0.052475187360566174,-0.06610948016289861,-0.05478691147883065,-0.020317312994313667,-0.033101163650423954,-0.0023796400795769172,-0.010062226994433831,-0.0196262345080649,0.00948762693260205,-0.06772749155278758
2022-01-06,-0.016217341638918907,-0.014557798001563567,-0.0012402348611927792,0.0026467301297441216,-0.00726094781528052,-0.0014417121803218815,-0.0028703172383575063,0.016068292016647938,-0.000297754494469055,0.0004375265272654619,-0.0060121440383359166,-0.020817141555146607,0.0004753422629225658,,0.02263920923118446,-0.009901653882027411,0.01396315672521968,-0.003328714866071382,-0.008622367851220138,0.006343985393574083,0.009901147513128851,0.005534548304753606,0.0023764443776213076,0.012708648965087143,0.0,0.010772937969312496,0.00540242627091368,-0.0005903160345607315,-0.0006977728956371575,0.044854011332807656,0.010270650675180473,-0.015194918295976589,0.0067584901748869285,-0.00771958357456991,-0.019466345064715975,0.07177284282270399,-0.01027719827007047,-0.010567999917186429,-0.0303460887030636,-0.003858132829378871,0.0463283644778824,0.005298404854361068,0.03394539456214474,0.0,-0.017417572307001007,-0.007810883004807532,-0.00139048465582497,-0.000829245746554796,-0.0007950261975637612,-0.012759747678799737,0.0019388422122118259,-0.012955649831832377,-0.023246900246456963,0.010467910516614344,0.002224316943000121,0.026501279611336533,-0.02385483882348769,0.013818557086349114,0.016763966141917115,0.005713822553348519,0.008496612000490547,0.0010030106566596977,-0.0001206277463479304,0.023107690775802738,0.02479802252534488,-0.005931964128290799,0.016487411217160033,-0.00734986628531986,-0.022050160594781626,0.012502109105670697,-0.02436639218390758,0.019980810698385087,0.009888741340852669,-0.0009122775033609878,-0.0035116006143578113,0.021334598272580885,0.054953151237039116,-0.007184376541172418,0.00957630831115316,0.07325008867123195,0.0005048146418135697,-0.011960678646422435,0.026504933350518897,-0.003614342955934607,0.0059734427379968275,0.010342232204071891,-0.0024782205949365754,0.005927934535781975,0.014721717365542716,0.005577964501974517,0.0014541553549464667,-0.022519400147124332,-0.03312727239757526,-0.04166663409320627,-0.0008635563642914144,-0.008015486186482046,0.000970554590611128,-0.026446600109473542,0.008888096700691014,-0.007509808823216143,-0.0072610064371648134
2022-01-07,0.0005121409895824588,0.03858611633014245,-0.006014479404761143,-0.025705946088761738,-0.010173748201010475,-0.006130258713570064,0.017794672659857014,-0.03452840383064215,-0.030165043842930457,0.009110700314132317,-0.004986616217323462,-0.018999793789699383,-0.01970633737113748,,-0.00843662074226992,-0.02745078722097688,-0.03240439838580726,0.013929861591665142,-0.019417153058258124,0.0024608283869549143,0.007163970782100428,0.000901717277508463,-0.040491871612628696,-0.03751208687278871,0.0,-0.033384769996720076,-0.00873523268316399,-0.024400132035770405,-0.03534961641225361,0.008882443423275137,0.0037936107764050984,-0.023553424424941734,-0.004850770511664699,-0.013466905690249008,-0.009598573849486848,-0.035516152034101835,-0.0016190621602947134,-0.023122639555126456,0.015743926755958204,-0.0019411685582013546,-0.01664900958660091,-0.019969768860157118,0.002786937088232185,0.0,-0.023595420492937863,-0.004972695024389521,-0.003327256098437376,-0.004673552528754956,0.023042934876396297,-0.044623894055854874,-0.00989360966431904,-0.03034500649476726,-0.02907055862159433,-0.003139245872794915,0.013798700042877149,-0.034637720155732646,-0.005511950742052265,-0.045692478509799364,-0.036182227235972315,0.008173404479028586,-0.03877570338305046,0.0010030106566596977,0.0021986568812899696,-0.06086796644530254,-0.0012402041783039202,-0.014870809886410968,-0.02729433363615509,-4.239525974503557e-05,-0.029961957784877848,-0.011806495185151164,-0.0228117925509761,-0.032226746158881554,-0.02405236800836581,-0.02737606307320561,-0.03900991556986215,-0.02527122930549175,-0.013316762974643199,-0.014558736292805484,-0.005860993574052641,0.07325008867123195,0.000990822115992715,-0.011763686230237196,-0.023490838669915578,-0.029127652611996395,0.00844488943374999,-0.01975800653902955,-0.04018953073069937,-0.03171133047551975,-0.04176876495050363,-0.030807406277973917,-0.05007948556600877,-0.03445054113544661,0.025226833239532086,-0.0005238769844079193,-0.038652462257139544,-0.027943691671028864,0.000970554590611128,0.16758759261980455,-0.000897687665813102,0.008447343379256874,0.004252454584816096
2022-01-10,0.0005927418492327006,-0.03130844311975448,0.02898838149155121,0.009774553095150098,-0.024521817084527067,0.0009140151106829253,-0.0036747630863189834,-0.007246264661989952,0.0008853551895930331,0.013246685294845753,-0.005871338247623177,0.0036035848794711885,0.029963399959558885,,-0.03749971069850234,0.002629342117728303,0.01561610537064673,0.00659547552197053,0.012039852171421974,-0.0027964971057238526,-0.001301668336535531,0.0005553345047521275,-0.000323176749315042,0.008765786352528539,0.0,-0.007714773285917899,0.009762940019096743,-0.03204239652661012,-0.0018601403392127297,0.01866281577843654,0.010940971914510225,-0.0046681806233272345,-0.025406550629606603,0.0049336045287896495,-0.008047124271573359,0.009899653999927233,0.016740665676726624,-0.018698941225190842,-0.021483374958673748,0.0028230143421710385,-0.000822077325261664,-0.007198099508478168,0.03125424362789764,0.0,-0.003375113628079872,0.011284190285557438,0.010936321706483289,0.011430924783967069,-0.010272051133763825,0.014582709423364919,0.032461292204857134,0.0052766758205968585,0.004347931471883872,0.0006020334403140544,0.0005878219879849552,0.005149400233107278,-0.0021338664436076665,-0.006689549533321084,-0.01849864325090634,-0.027118924500152405,0.012937730723047621,0.013688049703566584,-0.007373474228736595,-0.028656887470947273,-0.010436919499835794,-0.013725911232180126,-0.009829101674490599,0.0012845887499588517,-0.0006057689579177308,-0.005189416317607235,-0.0015287051996460993,0.0064286772603375794,0.003012885233686525,-0.007955304895156619,0.009664303031678725,-0.01011722616104604,-0.004873708198963563,-0.017114886411870107,-0.010931978724009604,0.020560341062819388,0.00024213681717793751,-0.0026121765919456426,-0.023988916515373097,-0.003381202655281348,0.028658064315545746,-0.016592903101957004,-0.017339482342709156,-0.014726770649701319,-0.0016268618675907408,0.02932998215818501,-0.036083545524561556,0.029345927097531657,0.02699658014094835,-0.13082480897348683,0.01907437599618017,0.0005081233260643978,0.009644703827753622,-0.047749475879605666,0.008930415484427197,0.010686565452177027,0.05316956408699242
2022-01-11,0.016307192380183126,0.048306303881790615,0.008358752591857409,0.018419984091073906,0.009872223703675917,0.0307564592902275,-0.0076956132129937195,0.018275525765506718,0.03934189904217773,0.009029465945775573,0.02330328772093746,0.016395731581319156,0.013767863988994098,,0.0019742661661317287,0.0020499866005104267,0.01561610537064673,0.004164490679775157,0.026001761056106337,0.017166396384530574,0.03352624196313912,0.012238470733799547,0.01967517468528569,0.0015078118370992722,0.0,0.01044328815543887,0.011900474688939826,0.00585380644796862,0.013696067785331896,0.01866281577843654,0.009243140546687446,0.0523805016015198,-0.0070213150260933985,0.0143239873701725,0.014464655585160713,0.0753796431065885,0.0164369552567749,0.04002003194224819,0.014369001933437205,-0.02076462652114254,0.024227412807588486,0.001605536716175031,-0.002856646652203979,0.0,0.039035130714475647,0.004247516522310761,0.010936321706483289,0.008320487848488324,0.013009128377561284,-0.005835354658385685,0.013338945834933702,0.014316865839445712,0.007124810957640358,0.013603456204074337,0.005836413613918352,0.015646603438562175,0.002587459003263713,0.012646710365065553,-0.005410261770163454,0.018896092659939186,0.019526044994026638,0.019017982140369472,0.003106735511207345,0.10618047357446067,0.018428161240058825,0.01953643825356031,0.04789929118059291,0.0017069794200352787,0.049598550998540256,0.00256229368129142,0.0011262514993377627,0.014405669563010481,0.024986566508536548,-0.013586001695819909,0.011448416189493028,0.00926595999755186,0.005975508591774055,0.016875037217183437,-0.0001980512263592216,0.052105966014422384,-0.00018457090008477673,0.0226253469645182,0.0460455287873131,0.031169196955774185,0.008153036658480219,0.01434855093526617,0.03647543530202174,-0.018357795077852828,0.032029532696419935,0.007486956542342264,0.04909482644301705,0.006931050973868863,0.04700035772252872,0.037511470158836276,0.009724605380766525,0.00931395931065196,0.009644703827753622,0.0019952613948233146,0.01285674638331091,-0.01772417022027259,0.007640660450339905
2022-01-12,0.002093901805184588,0.004665121138262927,0.0040425487743882115,0.00015630623185456174,-0.0031527011391100307,-0.004453067270098228,0.006052791262569081,0.04572959294251765,0.0002799180239694936,-0.0029725233888033722,-0.0016361680215259099,0.0016275293604749753,0.0029410225509879442,,0.0170799801007191,-0.0006975624100292212,0.007915453740507991,0.004800162288504929,-0.06660342687465297,-0.012929475901036684,-0.009143898675037867,0.000724129695634769,0.005093552541247222,-0.015527375948588351,0.0,0.003645048563180664,-0.003343341222360445,0.006849579670650578,0.018786702212877544,-0.04238933104868814,-0.004354832012224575,-0.006854612806594338,0.008913260884223933,0.0023608090450669807,0.0007187075433399909,-0.021724844084780735,-0.016199981014165636,0.01843321749266542,0.012625587196126218,0.0070072965834351185,0.0011117230262950686,0.0018817292065867973,-0.009246048968973406,0.0,-0.0022392037486878916,-0.002021540680938687,0.010998972218548123,0.011496973851762796,0.008626492220710203,-0.0013655769976938063,-0.003700740897017359,-0.003165676570035948,-0.015340349259062616,0.005092120721288829,-0.007394784980223897,0.01859987226034255,0.014052009340982585,0.01869310463786951,0.01662836441916972,-0.002090668557795383,0.006595730071513353,-0.026651468345782546,0.0019600996909305657,0.03758161112038058,-0.004094652258643506,-0.005929881465072655,-0.015959765075810418,0.009892855314291849,0.014485968575338775,0.008920755415479504,-0.007401081695883934,0.005729461259740838,0.005750557862293898,-0.004243964617443147,0.007503699318018231,0.0033263652773670785,0.01074183284178628,-0.004231260911773709,0.0021466449402013747,0.0049367774700320305,-0.0008166011255065748,-0.011076111855928421,-0.023354340580916417,0.00483634532043747,0.008150334419532944,0.00890098750339903,-0.013462545914300683,-0.0020443911256437216,-0.005841643124916546,0.016714932344516664,-0.0014476293730774719,0.03829372261557159,-0.030236351235042692,0.051012378197735755,0.006985924332344852,-0.006545019223622913,0.00035220226114896,0.0049881443796591,0.00810115401061084,0.0001662800647699576,-0.013611765533037286
2022-01-13,-0.01855151056425202,-0.020029467046767255,-0.02842105169390448,-0.02231388492456497,-0.011117496677093504,-0.03433057930035286,0.006052791262569081,-0.014011200550973251,-0.033522120518108614,-0.0036220285154964353,-0.023470817104450623,-0.04825250207130563,-0.05569449591384058,,-0.015527558338835908,-0.03927020903071937,-0.04829968659680377,-0.0047736367084265,0.04989060009394433,0.008828531913666086,-0.01659648044984339,0.017709235147644744,-0.04073028648050582,-0.016511557109701955,0.0,0.007732872503066579,0.006104932576066796,-0.016592523878030112,-0.01465488962380563,-0.06865039373207463,-0.009634101504436068,-0.010080878487193459,0.003182160921327188,-0.0032394314768733456,-0.00946079599137958,-0.062152423622748185,-0.07561526268999255,-0.06984993015305503,-0.012156738882720121,0.008575289182215742,-0.003356605936807793,0.005738838336250556,-0.03955932368262927,0.0,-0.042722449733445335,-0.004758086578639684,-0.01712333081423007,-0.01947571769913065,0.005748786728216227,-0.03624445502748641,-0.01369229448837747,-0.04152188225435985,-0.030265515446565833,0.011241974644998997,0.009063447440590573,-0.02775025562151235,-0.022695097219999606,0.0014366806721204835,-0.0460489397423476,-0.002090668557795383,-0.017336920572754027,-0.09513700319870716,0.0036829281083661423,-0.06511103405729443,-0.01956943524794882,0.003735874282721577,-0.07305240677606731,-0.0417703481617826,-0.0472100146449622,0.006101649949917395,-0.03283529327155932,-0.0500458258130474,-0.030509655781667484,-0.019301471119492424,-0.026833590103526074,0.005664101973572694,-0.062210342999054,-0.012436506484385563,0.02962622996332084,-0.044649301416969954,0.001335144736309521,-0.041453082139159186,-0.032268341032902936,-0.012906259783552473,-0.0238831445263894,-0.018590426762524495,-0.007205504755070482,-0.013741708767163942,-0.032141114380525235,-0.06724370797428254,-0.00621926822127155,-0.06649504699808748,-0.07957005526105118,-0.007418396047686911,-0.009563690484175215,-0.020274392428286797,0.001549311745349668,0.017951130642230653,-0.0324862388189856,0.005956993110145721,-0.08498881583110138
2022-01-14,0.004634163639798118,-0.012958923135092691,0.006520331964008097,0.01254062381147156,-0.013320828531864677,-0.00475986103254181,0.0009500339739003613,0.06163295281153935,0.03030342903764323,0.01923209894250423,0.0050326490805784095,-0.01062003629463657,-0.007775765456638266,,0.019029871522701084,-0.001990225974320251,-0.04454480352222749,0.013272083359234646,0.010723553883057273,-0.003829144637016087,0.044686318186460613,-0.00021500268969935205,-0.009161937674958869,-0.011960448432417371,0.0,-0.018971938452386056,0.007428154892794232,-0.02724498005347166,-0.01376615982368684,0.00940959603673876,-0.002622888224344354,0.006410839248824956,-0.008618280061667115,-0.017632529771982833,-0.00041793432869622477,-0.0028756647677547244,0.022386795392567837,-0.019225319723717264,-0.002686115394001704,-0.004070554405464124,0.04076733768689816,-0.02512534190396788,0.014450727523072861,0.0,0.0034214411976663216,-0.0018933675774384668,0.004065366906526433,0.005817608514748164,-0.008454042414532525,-0.009669964141417863,0.013173306456131321,-0.004495042345779557,-0.017988549110627014,0.02125219452731387,0.00950734477448307,0.055019117212293925,-0.014730344730101734,0.06190383245418293,-0.02109028906418698,-0.01093657750231381,0.0064373881032595386,0.014316601048327264,0.006476096137101336,-0.008184483917069305,0.01582618069221938,-0.046846832766210586,0.054308459316773985,0.017164421313423883,0.018899204585543488,0.017457795398320115,0.011792294609475514,0.012996872294579805,0.014706161264839654,-0.006029549119382034,0.023143505091357805,-0.013289401801242506,0.0016296952010759593,-0.013298217669160933,0.011964931234517216,0.047359470728205316,0.008107759381137223,-0.00101097968084167,-0.015106493801493495,0.025437198880102596,-0.001806801182219989,-0.01711130720583738,-0.023960906470585745,-0.022676148881894093,-0.004704819782838116,-0.005411536991650472,-0.014682744154982778,0.016501732258788877,-0.004728732421509993,-0.014068906552210053,0.014988765534733776,-0.024057224339169375,0.0326162069386956,0.061560326887269104,0.01898795211178816,-0.001036074605233278,0.01727802011404289
2022-01-18,-0.018417739693229622,-0.05586026926553204,-0.013307718846963648,-0.03144179624915809,-0.010488489389007476,-0.02663965194522375,-0.006883667492797337,-0.08682134926504748,-0.035277795237447965,-0.006196289438162317,-0.01916390092320295,-0.030994656610641075,-0.08216645434867564,,-0.03859141484917672,-0.030538086404850954,-0.036797231859917096,0.016459069587896495,-0.02255295020194074,-0.026666659134448684,-0.023422304361596407,-0.01989898480069782,-0.050299081477959154,-0.0093297235437543,0.0,-0.04046701913198353,-0.028652608765133966,-0.02929044243233247,-0.027090869582698747,-0.020906273417821718,-0.026218207322825947,-0.018036777617595087,-0.03220346134404238,-0.01645673179937001,-0.011164140218949703,-0.021449756829026143,-0.04543120377159639,-0.038345463895489824,0.026231093108565584,-0.003911137070823787,-0.024730575394519776,-0.014071405794299104,-0.012337293359628522,0.0,-0.027061488319779527,-0.01830759054758485,-0.024363710951012044,-0.024338058966645044,-0.018311654345263596,-0.020529329778564687,-0.016216126609380294,-0.02290506742365863,-0.039282107607807454,-0.028433666242562616,-0.015198395073252888,-0.07117099850708554,-0.022337159537787348,-0.06883914592814941,0.010202237831898116,-0.019666703267570695,-0.05811246162736104,-0.02304958361933656,-0.010394764553751898,-0.018713586074122966,-0.04065302539801027,-0.0361163804397239,-0.06321735835338052,-0.023787095572234573,-0.061150335806738995,-0.04537829784333855,-0.027617019488159984,-0.03775110653157899,-0.03417885463485755,-0.0068159642628527976,-0.04689505018907085,-0.01905200143488028,0.005924803872363788,-0.015333748580258287,-0.005077699361336694,0.01960119251056185,-0.009290468473022227,-0.06394841738255627,-0.021396861679899452,-0.05143072744360483,-0.00613934377813463,-0.005603493223380876,-0.02944872905233437,-0.023461010419600116,-0.03829381234893235,-0.01145074156516963,-0.014682744154982778,-0.01720121491626076,-0.058328004928454996,0.00910553399679282,-0.024750607791922345,0.0011509027283696256,-0.012378064263363967,-0.04823796614619082,-0.032568763466361055,-0.008097581753606949,0.01727802011404289
